user_id,recs
2276,"[898510, 847207, 909497, 1079976, 1026984, 857276, 1048299, 872826, 1026334, 9487927, 1070276, 15716038, 1059347, 843111, 939965, 976998, 930917, 13986378, 953339, 1133018, 909894, 1065593, 7410249, 15596097, 15716174, 15716095, 9487202, 9859193, 932298, 937995, 864042, 13115754, 916190, 17240213, 847753, 1035136, 1055790, 17179424, 15452821, 15452865, 976597, 12263492, 882796, 10355937, 958371, 1082185, 6534178, 1029743, 995242, 1106523]"
2277,"[900802, 995242, 883404, 1053690, 898980, 1050534, 874058, 819304, 12946257, 1064755, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531, 5569471]"
2278,"[1098844, 832678, 852846, 863802, 5568702, 9705367, 894499, 922037, 969494, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531, 5569471, 1068719]"
2279,"[8203451, 15926712, 5569230, 1023160, 1121360, 8090537, 958137, 7410220, 7410319, 13115785, 1139415, 6391451, 954790, 1078440, 8202942, 920850, 13986239, 8249434, 825450, 972185, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165]"
2280,"[1101010, 1040807, 933835, 819978, 1138443, 1018740, 1131321, 6534178, 12262978, 972665, 874972, 940947, 1132280, 883404, 994928, 981760, 1096635, 6463742, 1025611, 919596, 1082990, 961554, 908531, 833025, 6534077, 1077490, 889774, 1106523, 913210, 1006878, 834484, 947200, 859010, 1070820, 1069522, 951590, 1070702, 919534, 862349, 862070, 903325, 908489, 5569845, 6534480, 5569471, 1071342, 823721, 956902, 1075175, 856252]"
2281,"[830503, 6514160, 1046262, 1089066, 1013167, 1046756, 827806, 887342, 1108854, 6602697, 828935, 827919, 1008547, 979707, 998352, 1019643, 925112, 964262, 907014, 6034857, 963238, 951412, 1112761, 916122, 888614, 913210, 970030, 909714, 882305, 834117, 5569471, 1126899, 1022119, 1000707, 857503, 973916, 820165, 852035, 6534077, 1080853, 883932, 5569230, 1041032, 960732, 1082185, 15860306, 13073175, 13417761, 9827950, 9297575]"
2282,"[1076881, 895268, 1110409, 1041259, 847270, 995785, 908846, 1028816, 903325, 932179, 1082185, 833724, 1070820, 957013, 963517, 989931, 870871, 1002934, 932931, 862930, 891279, 10457590, 869676, 929121, 1137822, 965280, 984157, 6463538, 1119563, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707]"
2283,"[6534178, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531, 5569471, 1068719, 1096036, 1081177, 862349, 845208, 833025, 1135476, 1053690, 820165]"
2284,"[1133018, 1011300, 824005, 9187298, 1100368, 6514160, 870735, 1037621, 981086, 5569471, 1138854, 1055646, 843171, 908846, 827919, 941307, 1046756, 1104414, 1070820, 878996, 823704, 9245106, 1068708, 1043128, 10121965, 947441, 1051468, 844991, 1009187, 1001680, 867188, 5569374, 16096700, 1115057, 1069635, 1135476, 981760, 1103741, 1026984, 951412, 962568, 961554, 979707, 1087081, 15926775, 912137, 945805, 948086, 976199, 907061]"
2285,"[12731616, 997200, 6534178, 972894, 1059891, 1036262, 1075074, 8090513, 991874, 908346, 821556, 6534030, 1114050, 824005, 857503, 1000237, 9707137, 1000205, 15596998, 1010424, 1025641, 926157, 16223193, 991580, 899446, 960075, 13115626, 10456186, 1020962, 1124352, 1087287, 1078666, 8118591, 1134633, 962199, 967569, 7167960, 12729288, 913046, 9297570, 15593700, 1128422, 855192, 5567365, 1119692, 15716442, 10457124, 1040505, 10356410, 15596015]"
2286,"[901827, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531, 5569471, 1068719, 1096036, 1081177, 862349, 845208, 833025, 1135476, 1053690, 820165]"
2287,"[1014475, 1139915, 858322, 847149, 16769934, 7138817, 12810393, 956599, 914346, 852863, 9333734, 15452576, 965982, 846764, 959316, 940108, 960613, 1039831, 5568378, 881917, 938566, 1054539, 16770156, 5569471, 990797, 1137885, 15927215, 1082212, 5569230, 1088414, 1058997, 1116096, 855356, 12648296, 1077490, 1100124, 952254, 1027168, 1024306, 1051379, 893651, 8019977, 1053875, 976047, 923235, 1139216, 946308, 9655212, 879528, 889989]"
2288,"[5568228, 1056973, 15926886, 851508, 825365, 901066, 940766, 15973171, 824813, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531, 5569471, 1068719]"
2289,"[972665, 936355, 834484, 1137775, 1027610, 1029743, 883404, 933835, 921836, 14077333, 1115130, 971807, 871756, 1130858, 986947, 847270, 974108, 923746, 8160319, 15926885, 893501, 1053690, 873203, 1013703, 896862, 935646, 9802643, 1080414, 1051069, 1107144, 950894, 914318, 15972298, 834117, 9527350, 5578856, 849018, 967729, 1048046, 924967, 10285017, 1004270, 967994, 850159, 1066725, 7410361, 924978, 984680, 927658, 916588]"
2290,"[931532, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531, 5569471, 1068719, 1096036, 1081177, 862349, 845208, 833025, 1135476, 1053690, 820165]"
2291,"[986912, 929248, 1032950, 6979427, 1130763, 981944, 953134, 12523928, 949742, 1121045, 1027610, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531]"
2292,"[826249, 15926844, 852182, 1007191, 840361, 883404, 955043, 1017061, 1027874, 916767, 860776, 961554, 965842, 880895, 6534178, 1039156, 10149597, 10254377, 10254581, 1043534, 1076374, 968668, 981900, 871652, 969071, 858553, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484]"
2294,"[914513, 1053763, 904023, 14043817, 1008032, 951526, 845537, 14043823, 1118533, 927191, 1096343, 1062966, 9859112, 1106301, 923746, 995242, 5592610, 977545, 981240, 950439, 935993, 12731701, 1082185, 15971908, 843210, 14050460, 9677748, 957063, 5978656, 883004, 12301743, 961747, 16829664, 1009437, 12456960, 15972071, 1036693, 927360, 13115207, 12604735, 10122043, 9244972, 861511, 1051686, 842762, 12604556, 7410361, 959401, 15716465, 15717220]"
2295,"[879152, 969941, 962118, 1056509, 931996, 1000792, 870497, 1031833, 1038663, 1036249, 917384, 882441, 5586268, 999134, 823721, 922340, 863506, 855468, 932182, 1057453, 845208, 1004906, 1046865, 970714, 849843, 978306, 1013321, 1125904, 937845, 874058, 1030819, 1125077, 838882, 1088628, 848247, 915621, 965719, 963971, 1118533, 1026346, 15596626, 1093403, 892920, 6602335, 941943, 1006878, 1038217, 989045, 969205, 927191]"
2296,"[845774, 883404, 903674, 1030819, 828106, 826249, 836281, 1042438, 913210, 1013321, 938700, 910032, 7139529, 1101010, 1031633, 1082185, 1068719, 1004906, 1103741, 1128016, 944317, 944139, 951821, 999134, 856252, 928754, 1106301, 1104205, 1050524, 1002558, 927191, 1077555, 845193, 5569327, 900802, 898068, 898212, 859010, 859191, 982955, 1070702, 919534, 1003188, 1136257, 937292, 889774, 1098066, 1053690, 851676, 953476]"
2297,"[1094719, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531, 5569471, 1068719, 1096036, 1081177, 862349, 845208, 833025, 1135476, 1053690, 820165]"
2298,"[960613, 923746, 6602729, 819518, 1111292, 844179, 858424, 889188, 995242, 8090541, 891171, 1065556, 827180, 961269, 932182, 1044759, 914190, 849843, 998373, 867188, 951221, 870547, 1037096, 1069635, 1094955, 869577, 940947, 1101175, 917384, 883932, 1048068, 1110743, 10150194, 969205, 1040371, 999779, 1082185, 956609, 1096792, 923559, 858373, 1121603, 1037863, 1092937, 1092835, 871636, 935646, 911974, 838396, 988572]"
2299,"[862582, 1114597, 1081189, 942278, 1107089, 1124674, 834491, 887526, 1091858, 7168759, 907014, 953476, 861272, 870780, 12384157, 958695, 15971991, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378]"
2300,"[912810, 884685, 894447, 952972, 9527323, 8276172, 997907, 957013, 1013321, 1071939, 994928, 826249, 1029743, 8273833, 929668, 991747, 980727, 12524067, 868319, 828867, 907631, 10344585, 1099510, 819308, 13987103, 961554, 960421, 1055646, 922907, 868423, 15717057, 12810422, 1047182, 1092730, 930666, 16809475, 1076666, 908318, 1077410, 874972, 12524512, 1061394, 1068957, 973916, 15511584, 15741016, 1060673, 869868, 903325, 13986893]"
2301,"[1029743, 972931, 1084331, 856772, 6979803, 933060, 13158064, 1138292, 840601, 1091956, 6442920, 1037262, 932340, 951164, 12810466, 1053985, 956550, 5573375, 890511, 1057749, 947059, 1008673, 882434, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624]"
2302,"[913671, 845208, 1004906, 847982, 862335, 981240, 1086641, 5568720, 9526430, 834484, 1029743, 1107839, 1014948, 995785, 9836903, 962568, 1063700, 823704, 902202, 849843, 883404, 912553, 1068258, 979707, 868764, 916993, 928754, 1136732, 830245, 1100972, 1131974, 855468, 1038217, 1082947, 15687115, 907308, 911017, 998536, 1125197, 994685, 971949, 862671, 867020, 846830, 914826, 833193, 1007642, 9802730, 1126746, 1093329]"
2303,"[15452729, 1070820, 959455, 7160185, 12188587, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531, 5569471, 1068719, 1096036, 1081177, 862349, 845208]"
2305,"[14025442, 1139525, 882477, 884794, 832681, 1046968, 1060363, 893258, 1099316, 985493, 1130850, 1068978, 836171, 1096261, 1127141, 1125530, 16734350, 1064213, 847738, 5586942, 1069039, 960253, 821032, 1079840, 15717272, 1089021, 883817, 824305, 1135552, 867469, 931860, 1009227, 1044127, 845522, 986635, 859191, 5590287, 5584007, 1004001, 5585735, 5585635, 5588666, 9835509, 825208, 857117, 929668, 5584620, 5585727, 1004906, 890610]"
2307,"[1070845, 986912, 1138443, 883003, 822677, 860776, 1027168, 916767, 985911, 854852, 871162, 995965, 834117, 1126899, 991379, 953134, 998119, 9487606, 1030981, 1006184, 1041796, 12263024, 1049788, 981944, 1104146, 7441210, 1082185, 17179856, 5592261, 12524323, 1080110, 9859112, 1069635, 840173, 916758, 16809666, 872177, 13133916, 906844, 1103377, 867650, 925437, 1004747, 936685, 868386, 1006474, 10150249, 7168739, 1065211, 908015]"
2308,"[981760, 1098844, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531, 5569471, 1068719, 1096036, 1081177, 862349, 845208, 833025, 1135476, 1053690]"
2309,"[1003188, 1051071, 12301784, 8160193, 15740858, 12302114, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531, 5569471, 1068719, 1096036, 1081177, 862349]"
2310,"[1081189, 1077975, 923705, 865456, 969568, 1035321, 982283, 961980, 1076226, 1069175, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531, 5569471]"
2312,"[864143, 5563693, 913459, 1092303, 1110843, 854852, 1041259, 1022254, 840361, 990897, 874149, 903325, 933835, 14050731, 8090541, 13071902, 1075707, 881883, 998556, 925862, 986947, 909714, 973868, 825313, 1082185, 9245106, 1004906, 6034857, 977344, 1043301, 991223, 867469, 965842, 13115161, 916122, 1101437, 1055646, 923746, 12731436, 968215, 848319, 880310, 1012816, 13071901, 1070820, 1045228, 1135476, 12352293, 925694, 13417048]"
2313,"[6534178, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531, 5569471, 1068719, 1096036, 1081177, 862349, 845208, 833025, 1135476, 1053690, 820165]"
2314,"[12811532, 986947, 1041259, 9835509, 1070845, 1126899, 832001, 840361, 1057260, 848319, 995785, 908846, 908346, 890909, 970119, 896672, 962568, 885863, 972569, 9242345, 1081853, 871756, 913201, 1075074, 1059891, 997506, 872729, 1131488, 1003600, 973374, 5569379, 1048257, 1082185, 985999, 1138443, 1040371, 1093359, 862538, 1112824, 910255, 9677939, 10143784, 991230, 906183, 8249443, 1088580, 8119096, 1100705, 8358356, 13447935]"
2317,"[1092303, 13877192, 981086, 974306, 878285, 903800, 868683, 1018007, 1138854, 1074697, 885430, 1107089, 825731, 834488, 1045080, 9187298, 1122358, 13417048, 16096700, 878996, 834117, 1081177, 976199, 860975, 924804, 913623, 905913, 1071939, 881443, 880150, 17168855, 1041157, 850795, 1088393, 860776, 834484, 962782, 995242, 1043971, 829852, 843898, 1105917, 6463742, 822226, 822115, 1031833, 14025461, 8181323, 930666, 820361]"
2319,"[1117393, 1029743, 934172, 17106039, 9836460, 920002, 1103752, 13039376, 9837654, 13007355, 961403, 1035573, 5582190, 17249835, 976068, 17104363, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857]"
2321,"[8119152, 9858740, 1028747, 984575, 858373, 844424, 12781777, 962568, 1106523, 844165, 851291, 946055, 880888, 986760, 12781558, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249]"
2322,"[1115098, 1117393, 855672, 865705, 963868, 5578547, 9859183, 9297403, 942278, 1044259, 962568, 878996, 895540, 909714, 820486, 1062128, 7025250, 13876665, 916122, 8160430, 874149, 1081177, 1022340, 930118, 5591814, 6034780, 1135476, 1069312, 868764, 820165, 834484, 860776, 903325, 1026118, 945273, 870780, 1045150, 1112238, 1010681, 13417954, 847270, 1106064, 833556, 9677366, 1082185, 1127831, 991268, 993466, 1007571, 15972074]"
2323,"[6534178, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531, 5569471, 1068719, 1096036, 1081177, 862349, 845208, 833025, 1135476, 1053690, 820165]"
2324,"[5586054, 918372, 1077929, 5995569, 12487286, 6443300, 967760, 1082185, 5575313, 9527089, 1051069, 964356, 15452032, 1070538, 1027569, 895268, 961554, 6391152, 909714, 825541, 7441498, 826249, 908064, 1057260, 934369, 907392, 1104343, 1029743, 942817, 1049906, 977344, 9802725, 9655212, 886703, 1136353, 930504, 7442056, 1012913, 938118, 9297575, 909396, 819227, 1136524, 950247, 6391148, 865907, 1044724, 1065380, 898378, 870390]"
2326,"[7167219, 999198, 983936, 9527158, 838563, 1022003, 1121636, 979707, 938700, 981760, 963226, 838186, 918733, 913202, 6463658, 7167218, 9527487, 833723, 953134, 1136397, 896444, 1054262, 15926887, 1081177, 1128647, 943233, 995242, 913785, 909894, 898212, 985119, 827656, 15926962, 834491, 973135, 907128, 1012701, 1138443, 1065364, 871162, 985893, 1084208, 850529, 12781869, 916767, 839849, 1108131, 957232, 15506797, 1112754]"
2328,"[823721, 829315, 9268695, 1013469, 9221677, 901523, 994577, 1027849, 940023, 6544236, 1096643, 951590, 9835408, 908283, 1087268, 1055425, 12383754, 1092885, 882247, 12523757, 1043730, 856779, 9859111, 1043787, 916122, 9831557, 15971875, 970747, 5995628, 883819, 947316, 1082990, 1127548, 1100379, 13512017, 12987975, 848022, 9677931, 934519, 821788, 992128, 1097610, 993638, 15741587, 9677315, 1103752, 1000488, 9670830, 1135971, 849297]"
2330,"[958826, 1105301, 1053988, 5564901, 868415, 9859060, 1075796, 1082269, 835783, 15566731, 835973, 13008463, 13512004, 13158992, 830526, 1121862, 1088836, 834158, 844282, 1081545, 995916, 5981211, 6534178, 9837501, 959316, 965292, 13190402, 840361, 1056509, 908531, 867188, 7441623, 982449, 6463742, 1029743, 924423, 892531, 905436, 12301073, 1082185, 1135681, 15831255, 860248, 855138, 1130458, 888835, 824305, 13671834, 1082185, 6534178]"
